care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var
0.10549585128781896,0.11387511800386037,0.10486108982303177,0.1143521949048614,0.08345913363565968,-0.07927517569873187,-0.04051693117118254,-0.010897371543787426,-0.03766702962774312,-0.04531859275819361,1.5416666666666667,0.00015718926151819508,0.0005965245325929088
0.11219960412587386,0.10562112603473094,0.09117982127239489,0.08819392671305953,0.08849300542888386,-0.1461157127632436,-0.08938259132786065,-0.04488811356324232,-0.07222710993492766,-0.11378647810326195,1.532934131736527,0.00012226190418651673,0.0015030792086893193
0.08395844486135991,0.0939402082154713,0.08556903010749563,0.08672444186457172,0.0709704591542237,-0.06555842363858926,-0.008172654777100002,-0.0004540968242886952,-0.007922332171218982,-0.028231313610098136,1.3738317757009346,6.95481298485031e-05,0.0006974361825792972
0.09805526025110765,0.09459725069089409,0.0899066150119747,0.10075767569988103,0.07824884355158834,-0.04734634729620751,0.00545886602258871,0.02477924397887018,0.0028897592738426066,-0.03152843320017805,2.5445544554455446,7.827377172979925e-05,0.0008673308960437358
0.12242851129863497,0.11020260059041621,0.0965683336199877,0.09631138273032099,0.08897560343454253,-0.14687827193932051,-0.1342695622125327,-0.07601548207669663,-0.06260581114195594,-0.11914771693397144,1.3568773234200744,0.00017801984712259518,0.0013523221610698933
0.09516793096151446,0.09043372741368104,0.09809959094642604,0.1137985370044109,0.07683241825996608,-0.09683749608607198,-0.04883270839016672,-0.024751409292547724,-0.042414682719426625,-0.06467425954917998,1.6119402985074627,0.00017846083495489924,0.0007385274337234992
0.11996540814890859,0.09609328952138273,0.08420905320673035,0.071288585607216,0.08577274306081688,-0.05028821903254579,0.030080133050412215,0.07852328047657206,0.01005448498712248,-0.024124503867395463,1.55,0.0003314581439743397,0.0024727955491941965
0.1109489462250801,0.08798572513155657,0.08205341197152612,0.08659813399654175,0.07115795250243954,-0.1050676441501879,-0.05312846336162271,-0.0479243533185819,-0.055253346193979605,-0.09753001517732139,0.7724137931034483,0.0002118301540277499,0.0007403081288413523
0.11854306477956304,0.08437466533168071,0.09322481069796573,0.10551456268062127,0.07859347895012869,-0.18570147233017367,-0.12999111563908217,-0.10504373612099675,-0.14422559846653432,-0.16137508699619593,1.4137931034482758,0.00026113529280484207,0.0009366912839327257
0.08726064811364104,0.09038405439088558,0.08543159912562558,0.08575157649769498,0.07494463256289823,-0.07153870188551238,-0.05393896308939113,-0.007984102494495684,-0.02543960483028664,-0.046515614383222215,2.0970873786407767,3.391469622727778e-05,0.000615647922764523
0.12043771883234537,0.09131238576569359,0.09362133427525472,0.09930559089069439,0.07912924673525935,-0.21147524767138787,-0.1500011475820823,-0.14086282567833813,-0.13318673895150387,-0.1620473506419155,1.791044776119403,0.000229371394566793,0.0009594686154670132
0.09715896596460033,0.11730349464371415,0.09077150454303208,0.09653505997233044,0.07651992134787401,-0.055671876777478604,-0.0008724573794817825,-0.006394702531639224,-0.01852059877720155,-0.019547985755883686,2.2388059701492535,0.0002154233658792387,0.00045640992086989153
0.10547701615436922,0.0947923789507197,0.0897289038041732,0.09229489091637529,0.09114171146956088,-0.07144428867831043,-0.010787615461623755,0.014355738696755401,-0.015947009378577324,-0.04108550352740561,1.3183673469387756,3.9827381962987555e-05,0.0010621590971152909
0.09883099285499643,0.11604652553801853,0.09222270356362258,0.09731935458225177,0.08709584371618054,-0.10524159972481183,-0.04498577524108456,-0.00694838341099666,-0.02158773088390197,-0.06139717441442068,2.914285714285714,0.00011966234749248884,0.0014620021485279144
0.12153630499593451,0.10479609354860187,0.09109799311473503,0.09959975121015348,0.08414040160183157,-0.19907691129431557,-0.14247770780477031,-0.1319137595318422,-0.11798203752649039,-0.17259241672505182,1.4662162162162162,0.00020436842459082037,0.0010720917949232586
0.08595168891793625,0.09226738389183152,0.08717534951938215,0.09407602113690172,0.0753158446557552,-0.10873398144553706,-0.04923808886594245,-0.01628673434852392,-0.03688849802246317,-0.07006318227832686,0.6483516483516484,5.3863865831899825e-05,0.001241617314712657
0.11540822288469205,0.09933420559490154,0.08895277934853799,0.09710032647167977,0.07939919952922861,-0.09790439976984713,-0.04862436873518872,-0.02617278023973905,-0.06742390823022097,-0.08552889754772944,1.270935960591133,0.00017856226794078946,0.0008214097868780002
0.10767349244594791,0.11096655296125058,0.08873189453210394,0.10382410235799387,0.07432102364568192,-0.026638320201925397,-0.016001051609424194,0.01486148815669803,0.005082513390910328,-0.003494069452395533,1.7946428571428572,0.00023455012016889888,0.00027184017479933833
0.1037790233872124,0.0907729256497587,0.0920498295871056,0.08537511429342667,0.08283384286545452,-0.05337023277636414,0.002516575381006656,0.019106049763260816,-0.018092908872345097,-0.011548208115475859,1.217081850533808,6.569386025568794e-05,0.0007316888489642728
0.09739713925319411,0.09368984075874644,0.08886376121763805,0.09043859763189789,0.08936686432205658,-0.07591510374812085,-0.03862200076378522,0.02800326677169367,-0.022057454813747247,-0.04692105049595115,1.0,1.2795040271077543e-05,0.0014725608485754735
0.11099332806043612,0.11130101216457443,0.10095933076434034,0.10423673770165445,0.0855820544552123,-0.09422127149162418,-0.04505328285973932,-0.0151778465849463,-0.03923761375216413,-0.050875149471705676,1.3837638376383763,0.00011028392371172027,0.000825815146871873
0.09944286741036415,0.1010058766614243,0.10670264985107702,0.09966606395311164,0.08439817931493274,-0.04527255944779486,-0.014737195045689454,0.019114065242366977,0.02561006191048497,-0.0002575696539456784,1.6442687747035574,6.858575389665856e-05,0.0008099401163703324
0.10364456497616414,0.11145681615541311,0.10258952256006304,0.1052085239244688,0.09121958018720869,-0.08393751609470253,-0.04206120978440625,0.008027755958971995,-0.018596070472620903,-0.019658881950060096,1.4782608695652173,5.3900583666021285e-05,0.0011825186391473362
0.09764971523659047,0.10018889144269232,0.09402580250164842,0.09761864774146765,0.06841531642099766,-0.05101961767870567,-0.002690033334323419,0.001834596323278982,-0.02327744422581607,-0.0519984271023789,1.5647668393782384,0.00017250105903351498,0.0006564519111134145
0.09526186232338496,0.09943198333968564,0.09087181223602786,0.1010531943696182,0.08042553724118671,-0.07940674970900206,-0.02276879738105675,0.01718807078433021,-0.017000331902444796,-0.04307987249913351,2.1103896103896105,6.828769038616366e-05,0.0012638100282475787
0.10737126120867059,0.09373359867130311,0.08808635517798677,0.08539094873509073,0.10600821230486551,-0.12581125027844417,-0.04913220729625921,-0.05424752309799295,-0.08104778364164295,-0.1210216796887906,1.3860759493670887,0.00010242862608021212,0.001300778582064659
0.09334597090551675,0.09656148149472467,0.10456612903790855,0.10010286102683384,0.08241472785806038,-0.08839021540279855,-0.036949422068530254,0.006831471595296053,-0.007534669113434654,-0.01917681881521221,1.6090225563909775,7.008004379211714e-05,0.0013578827556497692
0.1177737871352509,0.13029179146322148,0.10174740259140957,0.11639802753321604,0.11033764010590338,-0.06148644246340474,-0.0233528479042948,0.029872713636970066,-0.0140123045294295,0.015703576884788552,2.191919191919192,0.00011009413435677791,0.001273403131506847
0.09360628395280181,0.10889475411784924,0.09450405568591994,0.10105161289999925,0.07950167441854825,-0.09788386331380523,-0.029916056502488172,-0.005872444838959099,-0.020628653900702707,-0.032811922982924374,2.11,0.00011769091223834722,0.0012526549539020732
0.10709652370555327,0.10487790716708822,0.09373392144880302,0.1072382227106746,0.08471744850232188,-0.09066116057451727,-0.061569888231546875,-0.014167829207926868,-0.05443397541291734,-0.0866653882912921,1.9230769230769231,9.95688146307403e-05,0.0009434845082515292
0.10240766416933254,0.10288153356143781,0.10250998147602244,0.11158741695080023,0.08252267681585963,-0.0777694466296879,-0.02821219190976932,-0.029406516637633065,-0.022641576386060788,-0.0165862910275085,1.8793103448275863,0.00011484902051127687,0.0005995881961049016
0.11406323781872704,0.10567843995332926,0.09740797114118661,0.10799004359290677,0.08554670959544261,-0.13917825510743959,-0.09880062240531821,-0.06882903107174898,-0.07726722040826575,-0.11297482379864957,2.4682539682539684,0.00012165912850355001,0.0007978470621675088
0.12643290784429126,0.09914861020245543,0.10456123787732075,0.09507274044302691,0.0882456588949019,-0.13487072420863486,-0.0776646253629791,-0.032004393375577776,-0.07656027594638158,-0.09483587832069268,1.4761904761904763,0.0002116075635062327,0.001375243257057075
0.09934987990874494,0.10714767520950193,0.0965788644379854,0.10186971676032758,0.08299780140778172,-0.1063245583599607,-0.07700398675434339,-0.06373449672867504,-0.06981558073252672,-0.07769031809455264,1.6991150442477876,8.167923894535776e-05,0.00026742070252889317
0.09724304936696987,0.09835867259911173,0.09336003108785601,0.09587120660277894,0.07488908006891996,-0.0641781159385685,-0.017147573534844616,0.026417167746165756,0.0012222289595953792,-0.020029260443078387,1.2693726937269372,9.438158437837966e-05,0.0011066512889449593
0.09371396530464211,0.08710905877916819,0.09550562952036366,0.09553439237434336,0.06532689982179958,-0.11425448219710921,-0.04751221564457511,-0.012028076372874211,-0.023239708130141035,-0.07749585996153187,1.278688524590164,0.0001647587273697074,0.001732120633653507
0.10455692814159555,0.08491660883396,0.08264883506099965,0.09572553365153204,0.06751332455148573,-0.18614741283014355,-0.1923892054014217,-0.12212468422317922,-0.11226240483784612,-0.12203249478595858,1.373015873015873,0.0001968395602322049,0.0015103894209684957
0.10836978294583226,0.09671232106535453,0.0965650919782891,0.09537532249924663,0.09348742422758533,-0.07053648849145867,-0.03554784928928786,0.0002600933574929459,-0.03891749832424438,-0.03352927324815695,0.6552901023890785,3.461243504578383e-05,0.0006304465644741863
