care.virtue,care.vice,authority.virtue,fairness.vice,fairness.virtue,loyalty.vice,loyalty.virtue,sanctity.virtue,authority.vice,sanctity.vice,moral_nonmoral_ratio,f_var
0.19230769230769232,0.11538461538461539,0.15384615384615385,0.0,0.038461538461538464,0.038461538461538464,0.3269230769230769,0.07692307692307693,0.019230769230769232,0.038461538461538464,0.12380952380952381,0.01017422748191979
0.08333333333333333,0.0,0.4166666666666667,0.020833333333333332,0.16666666666666666,0.0,0.0625,0.16666666666666666,0.08333333333333333,0.0,0.13753581661891118,0.016377314814814817
0.04081632653061224,0.08163265306122448,0.10204081632653061,0.0,0.02040816326530612,0.02040816326530612,0.5918367346938775,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.11475409836065574,0.030954694803091307
0.0,0.14634146341463414,0.21951219512195122,0.1951219512195122,0.1951219512195122,0.024390243902439025,0.0975609756097561,0.0975609756097561,0.024390243902439025,0.0,0.06996587030716724,0.007330292815123275
0.0,0.1111111111111111,0.3888888888888889,0.0,0.16666666666666666,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.04326923076923077,0.01700960219478738
0.056338028169014086,0.16901408450704225,0.49295774647887325,0.014084507042253521,0.2112676056338028,0.0,0.04225352112676056,0.0,0.014084507042253521,0.0,0.14791666666666667,0.02461813132315017
0.0,0.0,0.29411764705882354,0.11764705882352941,0.0,0.0,0.47058823529411764,0.0,0.058823529411764705,0.058823529411764705,0.051829268292682924,0.025413302575932335
0.0,0.38461538461538464,0.38461538461538464,0.0,0.07692307692307693,0.0,0.11538461538461539,0.0,0.0,0.038461538461538464,0.0858085808580858,0.02406311637080868
0.11764705882352941,0.0,0.35294117647058826,0.0,0.29411764705882354,0.0,0.058823529411764705,0.0,0.0,0.17647058823529413,0.05802047781569966,0.017723952326028452
0.09090909090909091,0.18181818181818182,0.13636363636363635,0.0,0.045454545454545456,0.0,0.09090909090909091,0.13636363636363635,0.0,0.3181818181818182,0.06027397260273973,0.010009182736455464
0.0,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0,0.09523809523809523,0.7142857142857143,0.0,0.023809523809523808,0.15162454873646208,0.0489795918367347
0.021739130434782608,0.10869565217391304,0.45652173913043476,0.0,0.13043478260869565,0.0,0.21739130434782608,0.0,0.021739130434782608,0.043478260869565216,0.12466124661246612,0.02081495484141986
0.8461538461538461,0.0,0.046153846153846156,0.0,0.03076923076923077,0.0,0.03076923076923077,0.0,0.0,0.046153846153846156,0.18156424581005587,0.06912557527942144
0.03333333333333333,0.26666666666666666,0.3333333333333333,0.0,0.0,0.0,0.36666666666666664,0.0,0.0,0.0,0.08695652173913043,0.02419753086419753
0.36585365853658536,0.024390243902439025,0.07317073170731707,0.0975609756097561,0.21951219512195122,0.0,0.12195121951219512,0.07317073170731707,0.024390243902439025,0.0,0.07321428571428572,0.013146936347412255
0.21568627450980393,0.11764705882352941,0.3333333333333333,0.0196078431372549,0.17647058823529413,0.0,0.0784313725490196,0.0196078431372549,0.0,0.0392156862745098,0.07391304347826087,0.012341407151095734
0.03571428571428571,0.25,0.21428571428571427,0.14285714285714285,0.0,0.0,0.21428571428571427,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.07235142118863049,0.009297052154195011
0.5555555555555556,0.1111111111111111,0.14814814814814814,0.0,0.037037037037037035,0.0,0.14814814814814814,0.0,0.0,0.0,0.04607508532423208,0.029583904892546878
0.04,0.08,0.16,0.08,0.0,0.0,0.44,0.0,0.16,0.04,0.06596306068601583,0.017866666666666666
0.0,0.058823529411764705,0.5882352941176471,0.0,0.17647058823529413,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.05345911949685535,0.03310265282583622
0.6818181818181818,0.0,0.13636363636363635,0.0,0.11363636363636363,0.0,0.045454545454545456,0.022727272727272728,0.0,0.0,0.13134328358208955,0.044329660238751144
0.125,0.125,0.25,0.0,0.0,0.0,0.375,0.125,0.0,0.0,0.014285714285714285,0.01666666666666667
0.058823529411764705,0.029411764705882353,0.4117647058823529,0.0,0.058823529411764705,0.0,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.08823529411764706,0.11564625850340136,0.014840445982314494
0.1,0.0,0.55,0.05,0.05,0.0,0.2,0.0,0.05,0.0,0.035211267605633804,0.028888888888888895
0.14814814814814814,0.037037037037037035,0.4444444444444444,0.0,0.0,0.0,0.2962962962962963,0.037037037037037035,0.0,0.037037037037037035,0.06264501160092807,0.02348727328151197
0.20588235294117646,0.058823529411764705,0.5,0.0,0.058823529411764705,0.0,0.029411764705882353,0.14705882352941177,0.0,0.0,0.10862619808306709,0.02464436755094195
0.15625,0.0625,0.0625,0.0625,0.03125,0.03125,0.15625,0.28125,0.03125,0.125,0.08205128205128205,0.006467013888888889
0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.16666666666666666,0.0,0.2222222222222222,0.05555555555555555,0.0,0.1111111111111111,0.03896103896103896,0.007407407407407408
0.014492753623188406,0.10144927536231885,0.36231884057971014,0.057971014492753624,0.028985507246376812,0.0,0.2463768115942029,0.15942028985507245,0.014492753623188406,0.014492753623188406,0.1806282722513089,0.014723797521529088
0.017543859649122806,0.12280701754385964,0.17543859649122806,0.0,0.017543859649122806,0.0,0.5087719298245614,0.017543859649122806,0.14035087719298245,0.0,0.1223175965665236,0.025036763448582477
0.23333333333333334,0.1,0.1,0.03333333333333333,0.0,0.0,0.43333333333333335,0.0,0.0,0.1,0.07633587786259542,0.019259259259259264
0.3076923076923077,0.07692307692307693,0.15384615384615385,0.0,0.0,0.038461538461538464,0.3076923076923077,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.036775106082036775,0.013872452333990795
0.0,0.0,0.30434782608695654,0.0,0.13043478260869565,0.0,0.4782608695652174,0.043478260869565216,0.043478260869565216,0.0,0.04554455445544554,0.026906112161310655
0.15,0.1,0.35,0.05,0.2,0.0,0.1,0.05,0.0,0.0,0.036036036036036036,0.012222222222222221
0.034482758620689655,0.3793103448275862,0.10344827586206896,0.0,0.0,0.0,0.41379310344827586,0.034482758620689655,0.0,0.034482758620689655,0.11553784860557768,0.02548553309552121
0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.05084745762711865,0.02455418381344308
0.02631578947368421,0.18421052631578946,0.3684210526315789,0.0,0.07894736842105263,0.02631578947368421,0.21052631578947367,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.10052910052910052,0.01397353031702062
0.02531645569620253,0.08860759493670886,0.5063291139240507,0.0,0.16455696202531644,0.0,0.11392405063291139,0.05063291139240506,0.0379746835443038,0.012658227848101266,0.1299342105263158,0.02323167583542524
0.027777777777777776,0.027777777777777776,0.2222222222222222,0.0,0.2777777777777778,0.0,0.3611111111111111,0.027777777777777776,0.0,0.05555555555555555,0.05687203791469194,0.018038408779149518
0.2542372881355932,0.0847457627118644,0.1694915254237288,0.05084745762711865,0.03389830508474576,0.0,0.288135593220339,0.1016949152542373,0.0,0.01694915254237288,0.12114989733059549,0.01088129209358741
0.05263157894736842,0.05263157894736842,0.2631578947368421,0.0,0.21052631578947367,0.0,0.2631578947368421,0.0,0.0,0.15789473684210525,0.05491329479768786,0.012588488765774081
0.1111111111111111,0.027777777777777776,0.25,0.0,0.027777777777777776,0.0,0.2222222222222222,0.0,0.0,0.3611111111111111,0.11076923076923077,0.017352537722908092
0.09090909090909091,0.0,0.2727272727272727,0.0,0.045454545454545456,0.0,0.5454545454545454,0.045454545454545456,0.0,0.0,0.05263157894736842,0.031588613406795224
0.0,0.1111111111111111,0.4074074074074074,0.0,0.1111111111111111,0.037037037037037035,0.3333333333333333,0.0,0.0,0.0,0.07520891364902507,0.022572778539856727
0.0625,0.09375,0.5625,0.0,0.03125,0.0,0.125,0.09375,0.0,0.03125,0.09523809523809523,0.028385416666666663
0.3888888888888889,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.0,0.0,0.05555555555555555,0.18518518518518517,0.018518518518518517,0.2222222222222222,0.05993340732519423,0.016095107453132144
0.05,0.1,0.3,0.0,0.25,0.0,0.25,0.05,0.0,0.0,0.06622516556291391,0.014444444444444446
0.0,0.12195121951219512,0.3170731707317073,0.04878048780487805,0.0975609756097561,0.07317073170731707,0.3170731707317073,0.0,0.024390243902439025,0.0,0.09624413145539906,0.014865490118315818
0.02564102564102564,0.1282051282051282,0.1794871794871795,0.02564102564102564,0.15384615384615385,0.0,0.358974358974359,0.02564102564102564,0.10256410256410256,0.0,0.08210526315789474,0.012630579297245965
0.10526315789473684,0.21052631578947367,0.2894736842105263,0.0,0.18421052631578946,0.0,0.15789473684210525,0.02631578947368421,0.02631578947368421,0.0,0.09547738693467336,0.011049553708833489
0.14814814814814814,0.0,0.25925925925925924,0.037037037037037035,0.0,0.0,0.5185185185185185,0.0,0.0,0.037037037037037035,0.05806451612903226,0.028974241731443376
0.125,0.0,0.6875,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.022566995768688293,0.04704861111111111
0.49056603773584906,0.018867924528301886,0.07547169811320754,0.0,0.16981132075471697,0.0,0.09433962264150944,0.018867924528301886,0.03773584905660377,0.09433962264150944,0.07771260997067449,0.021680313278746886
0.07692307692307693,0.15384615384615385,0.3076923076923077,0.0,0.15384615384615385,0.0,0.3076923076923077,0.0,0.0,0.0,0.04421768707482993,0.015844838921762
0.15151515151515152,0.06060606060606061,0.48484848484848486,0.0,0.030303030303030304,0.0,0.2727272727272727,0.0,0.0,0.0,0.07415730337078652,0.026334047546168762
0.024390243902439025,0.4878048780487805,0.12195121951219512,0.0,0.0,0.0,0.24390243902439024,0.04878048780487805,0.0,0.07317073170731707,0.09403669724770643,0.024515830524158906
0.02631578947368421,0.18421052631578946,0.34210526315789475,0.02631578947368421,0.15789473684210525,0.0,0.21052631578947367,0.0,0.02631578947368421,0.02631578947368421,0.13427561837455831,0.013665743305632503
0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.45454545454545453,0.0,0.09090909090909091,0.09090909090909091,0.02466367713004484,0.028374655647382913
0.5,0.0,0.35294117647058826,0.0,0.08823529411764706,0.0,0.058823529411764705,0.0,0.0,0.0,0.08173076923076923,0.03175701653210304
0.5952380952380952,0.03571428571428571,0.08333333333333333,0.0,0.0,0.0,0.23809523809523808,0.047619047619047616,0.0,0.0,0.15441176470588236,0.035720584530108346
0.0,0.05,0.125,0.175,0.375,0.0,0.225,0.025,0.025,0.0,0.08714596949891068,0.015694444444444445
0.4090909090909091,0.045454545454545456,0.25,0.0,0.1590909090909091,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.10377358490566038,0.018617998163452706
0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.42857142857142855,0.07142857142857142,0.0,0.07142857142857142,0.035897435897435895,0.0217687074829932
0.03333333333333333,0.03333333333333333,0.36666666666666664,0.0,0.03333333333333333,0.0,0.4666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.11952191235059761,0.028641975308641973
0.25,0.08333333333333333,0.4166666666666667,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.03614457831325301,0.018209876543209876
0.0,0.17567567567567569,0.2972972972972973,0.06756756756756757,0.12162162162162163,0.0,0.16216216216216217,0.16216216216216217,0.0,0.013513513513513514,0.13120567375886524,0.010153396639883128
0.0,0.1,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.05970149253731343,0.03555555555555557
0.02,0.08,0.14,0.0,0.04,0.0,0.32,0.4,0.0,0.0,0.125,0.02115555555555556
0.0,0.23076923076923078,0.3333333333333333,0.05128205128205128,0.23076923076923078,0.0,0.15384615384615385,0.0,0.0,0.0,0.10103626943005181,0.015990941631967275
0.030303030303030304,0.0,0.5757575757575758,0.0,0.030303030303030304,0.0,0.18181818181818182,0.030303030303030304,0.030303030303030304,0.12121212121212122,0.05892857142857143,0.03143556779920417
0.03278688524590164,0.2459016393442623,0.4426229508196721,0.0,0.0,0.0,0.11475409836065574,0.16393442622950818,0.0,0.0,0.1752873563218391,0.02194451909582251
0.2,0.0,0.26666666666666666,0.0,0.03333333333333333,0.0,0.5,0.0,0.0,0.0,0.078125,0.029135802469135812
0.17391304347826086,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.391304347826087,0.0,0.13043478260869565,0.0,0.043478260869565216,0.0,0.058823529411764705,0.01430371770636421
0.5977011494252874,0.011494252873563218,0.11494252873563218,0.0,0.022988505747126436,0.0,0.2413793103448276,0.0,0.0,0.011494252873563218,0.11211340206185567,0.03661279194374716
0.07142857142857142,0.16666666666666666,0.2619047619047619,0.023809523809523808,0.11904761904761904,0.0,0.3333333333333333,0.0,0.0,0.023809523809523808,0.08936170212765958,0.01421012849584278
0.4666666666666667,0.03333333333333333,0.23333333333333334,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.16666666666666666,0.1276595744680851,0.02296296296296297
0.0392156862745098,0.17647058823529413,0.21568627450980393,0.0196078431372549,0.17647058823529413,0.0,0.17647058823529413,0.0392156862745098,0.11764705882352941,0.0392156862745098,0.1007905138339921,0.006531675851168355
0.14705882352941177,0.08823529411764706,0.2647058823529412,0.0,0.029411764705882353,0.0,0.38235294117647056,0.0,0.08823529411764706,0.0,0.07906976744186046,0.01714725105728566
0.0,0.44776119402985076,0.23880597014925373,0.0,0.014925373134328358,0.0,0.26865671641791045,0.029850746268656716,0.0,0.0,0.15764705882352942,0.025645404816712458
0.09375,0.25,0.125,0.0625,0.0,0.0,0.125,0.28125,0.03125,0.03125,0.11764705882352941,0.009722222222222222
0.1590909090909091,0.3409090909090909,0.09090909090909091,0.022727272727272728,0.022727272727272728,0.0,0.25,0.06818181818181818,0.0,0.045454545454545456,0.12790697674418605,0.013337924701561065
0.11904761904761904,0.30952380952380953,0.21428571428571427,0.023809523809523808,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.14634146341463414,0.018619299571680528
0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.014218009478672985,0.02592592592592593
0.05357142857142857,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.19642857142857142,0.017857142857142856,0.17857142857142858,0.03571428571428571,0.017857142857142856,0.0,0.11740041928721175,0.00915532879818594
0.1,0.06666666666666667,0.4,0.0,0.0,0.0,0.3,0.13333333333333333,0.0,0.0,0.061224489795918366,0.02024691358024692
0.3023255813953488,0.0,0.4418604651162791,0.0,0.11627906976744186,0.0,0.11627906976744186,0.023255813953488372,0.0,0.0,0.11528150134048257,0.02380265609037919
0.03773584905660377,0.0,0.20754716981132076,0.03773584905660377,0.32075471698113206,0.0,0.24528301886792453,0.05660377358490566,0.0,0.09433962264150944,0.07969924812030076,0.013452790633281912
0.04878048780487805,0.024390243902439025,0.5853658536585366,0.0,0.04878048780487805,0.0,0.2682926829268293,0.0,0.024390243902439025,0.0,0.08299595141700405,0.03562033181307423
0.09090909090909091,0.025974025974025976,0.5714285714285714,0.025974025974025976,0.07792207792207792,0.0,0.05194805194805195,0.0,0.15584415584415584,0.0,0.13532513181019332,0.029911358482787056
0.06666666666666667,0.24444444444444444,0.26666666666666666,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.17777777777777778,0.022222222222222223,0.044444444444444446,0.06666666666666667,0.09109311740890688,0.008696844993141288
0.12903225806451613,0.0,0.4838709677419355,0.06451612903225806,0.22580645161290322,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.05615942028985507,0.023228118857671412
0.11428571428571428,0.22857142857142856,0.3142857142857143,0.0,0.05714285714285714,0.0,0.17142857142857143,0.0,0.0,0.11428571428571428,0.07760532150776053,0.012199546485260773
0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.5833333333333334,0.0,0.0,0.0,0.042105263157894736,0.032098765432098775
0.02127659574468085,0.48936170212765956,0.10638297872340426,0.0,0.0,0.0,0.3404255319148936,0.0,0.0425531914893617,0.0,0.11137440758293839,0.029882802675921735
0.02040816326530612,0.02040816326530612,0.6326530612244898,0.0,0.0,0.0,0.2857142857142857,0.04081632653061224,0.0,0.0,0.1016597510373444,0.042709056411680324
0.04,0.4,0.36,0.0,0.04,0.0,0.12,0.0,0.04,0.0,0.056818181818181816,0.023200000000000005
0.14705882352941177,0.23529411764705882,0.17647058823529413,0.0,0.029411764705882353,0.029411764705882353,0.3235294117647059,0.0,0.029411764705882353,0.029411764705882353,0.09042553191489362,0.012918108419838524
0.0392156862745098,0.09803921568627451,0.21568627450980393,0.0,0.11764705882352941,0.0,0.3333333333333333,0.0196078431372549,0.09803921568627451,0.0784313725490196,0.1108695652173913,0.01097441155111282
0.03125,0.09375,0.40625,0.09375,0.1875,0.0,0.15625,0.0,0.0,0.03125,0.058394160583941604,0.016015625000000002
0.0625,0.03125,0.09375,0.0,0.03125,0.0,0.71875,0.0,0.03125,0.03125,0.06015037593984962,0.04813368055555555
0.25,0.0,0.0,0.0,0.125,0.0,0.25,0.375,0.0,0.0,0.02359882005899705,0.02013888888888889
0.07017543859649122,0.40350877192982454,0.24561403508771928,0.017543859649122806,0.05263157894736842,0.0,0.08771929824561403,0.08771929824561403,0.0,0.03508771929824561,0.11585365853658537,0.016418727129715125
0.08108108108108109,0.21621621621621623,0.24324324324324326,0.0,0.0,0.0,0.4594594594594595,0.0,0.0,0.0,0.10192837465564739,0.024843762681600524
0.037037037037037035,0.5370370370370371,0.25925925925925924,0.018518518518518517,0.018518518518518517,0.0,0.09259259259259259,0.018518518518518517,0.0,0.018518518518518517,0.12857142857142856,0.02966011278768481
0.17391304347826086,0.2608695652173913,0.2608695652173913,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.08695652173913043,0.058524173027989825,0.013463558076034448
0.1875,0.25,0.21875,0.0,0.03125,0.0,0.09375,0.0625,0.0,0.15625,0.07785888077858881,0.009288194444444446
0.029411764705882353,0.058823529411764705,0.23529411764705882,0.029411764705882353,0.3235294117647059,0.0,0.20588235294117646,0.0,0.08823529411764706,0.029411764705882353,0.09340659340659341,0.012918108419838523
0.05263157894736842,0.18421052631578946,0.18421052631578946,0.21052631578947367,0.02631578947368421,0.0,0.2894736842105263,0.02631578947368421,0.0,0.02631578947368421,0.08315098468271334,0.011203447214527547
0.5476190476190477,0.14285714285714285,0.09523809523809523,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.023809523809523808,0.0967741935483871,0.029579239103048636
0.29411764705882354,0.17647058823529413,0.0,0.0,0.0,0.0,0.29411764705882354,0.058823529411764705,0.0,0.17647058823529413,0.05246913580246913,0.015417147251057287
0.11428571428571428,0.0,0.2571428571428571,0.0,0.0,0.0,0.5714285714285714,0.05714285714285714,0.0,0.0,0.04908835904628331,0.03433106575963719
0.03225806451612903,0.0,0.16129032258064516,0.0,0.0,0.0,0.2903225806451613,0.5161290322580645,0.0,0.0,0.04144385026737968,0.030859058850734193
0.26229508196721313,0.19672131147540983,0.04918032786885246,0.0,0.06557377049180328,0.0,0.11475409836065574,0.2786885245901639,0.01639344262295082,0.01639344262295082,0.1203155818540434,0.011732210576607246
0.3684210526315789,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.47368421052631576,0.0,0.0,0.0,0.061488673139158574,0.030440135426285004
0.23529411764705882,0.058823529411764705,0.14705882352941177,0.0,0.23529411764705882,0.0,0.2647058823529412,0.029411764705882353,0.029411764705882353,0.0,0.0918918918918919,0.011956939638600537
0.2,0.04,0.04,0.04,0.16,0.0,0.52,0.0,0.0,0.0,0.09293680297397769,0.02675555555555556
0.1111111111111111,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.02318244170096022
0.03125,0.0625,0.25,0.1875,0.03125,0.03125,0.34375,0.03125,0.03125,0.0,0.10921501706484642,0.013845486111111114
0.1875,0.0625,0.3125,0.0,0.0,0.0,0.25,0.0625,0.125,0.0,0.032388663967611336,0.013194444444444444
0.24,0.44,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.28,0.08012820512820513,0.025688888888888893
0.11764705882352941,0.0,0.11764705882352941,0.0,0.0,0.0,0.35294117647058826,0.0,0.0,0.4117647058823529,0.04047619047619048,0.024644367550941945
0.56,0.12,0.12,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.06793478260869565,0.03137777777777779
0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.01699029126213592,0.02290249433106576
0.10526315789473684,0.10526315789473684,0.2631578947368421,0.05263157894736842,0.10526315789473684,0.0,0.3684210526315789,0.0,0.0,0.0,0.03762376237623762,0.015666358879655274
0.15384615384615385,0.15384615384615385,0.34615384615384615,0.038461538461538464,0.038461538461538464,0.0,0.19230769230769232,0.07692307692307693,0.0,0.0,0.1368421052631579,0.01255752794214333
0.0,0.20689655172413793,0.3448275862068966,0.0,0.27586206896551724,0.0,0.10344827586206896,0.0,0.06896551724137931,0.0,0.09764309764309764,0.017029990751750563
0.045454545454545456,0.045454545454545456,0.3181818181818182,0.045454545454545456,0.36363636363636365,0.0,0.09090909090909091,0.0,0.045454545454545456,0.045454545454545456,0.07407407407407407,0.01689623507805326
0.05555555555555555,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.6111111111111112,0.0,0.0,0.0,0.0410958904109589,0.03758573388203019
0.1111111111111111,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.034482758620689655,0.020438957475994515
0.08571428571428572,0.2,0.4,0.02857142857142857,0.08571428571428572,0.0,0.2,0.0,0.0,0.0,0.09308510638297872,0.017278911564625854
0.03333333333333333,0.06666666666666667,0.7333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.06072874493927125,0.05234567901234567
0.0,0.08333333333333333,0.25,0.0,0.4166666666666667,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.02771362586605081,0.01975308641975309
0.047619047619047616,0.19047619047619047,0.23809523809523808,0.0,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.0626865671641791,0.02995716805240615
0.34782608695652173,0.13043478260869565,0.10869565217391304,0.0,0.06521739130434782,0.0,0.2826086956521739,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.07431340872374798,0.01503885738290275
0.35714285714285715,0.0,0.35714285714285715,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.03526448362720403,0.022902494331065764
0.59375,0.0,0.21875,0.0,0.09375,0.0,0.09375,0.0,0.0,0.0,0.06722689075630252,0.03532986111111111
0.2,0.2,0.2,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.020366598778004074,0.00888888888888889
0.034482758620689655,0.13793103448275862,0.3103448275862069,0.034482758620689655,0.06896551724137931,0.0,0.2413793103448276,0.10344827586206896,0.0,0.06896551724137931,0.07493540051679587,0.010688333993922581
0.0,0.2916666666666667,0.2916666666666667,0.0,0.25,0.0,0.125,0.041666666666666664,0.0,0.0,0.06,0.01666666666666667
0.05454545454545454,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.0,0.45454545454545453,0.10909090909090909,0.01818181818181818,0.0,0.07323568575233022,0.019044995408631773
0.05555555555555555,0.25,0.3055555555555556,0.05555555555555555,0.0,0.0,0.3055555555555556,0.0,0.027777777777777776,0.0,0.08759124087591241,0.017352537722908096
0.034482758620689655,0.06896551724137931,0.3103448275862069,0.0,0.06896551724137931,0.0,0.4827586206896552,0.0,0.034482758620689655,0.0,0.03717948717948718,0.02680671158673537
0.07407407407407407,0.0,0.5185185185185185,0.0,0.2222222222222222,0.0,0.1111111111111111,0.037037037037037035,0.0,0.037037037037037035,0.07105263157894737,0.026535589087029417
0.21739130434782608,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.0,0.2608695652173913,0.0,0.043478260869565216,0.17391304347826086,0.053738317757009345,0.008422600294055869
0.11538461538461539,0.019230769230769232,0.19230769230769232,0.0,0.0,0.0,0.5384615384615384,0.09615384615384616,0.0,0.038461538461538464,0.07669616519174041,0.02792570677186062
0.023255813953488372,0.023255813953488372,0.20930232558139536,0.023255813953488372,0.13953488372093023,0.0,0.4186046511627907,0.023255813953488372,0.023255813953488372,0.11627906976744186,0.08739837398373984,0.017192476413677063
0.08888888888888889,0.4444444444444444,0.06666666666666667,0.0,0.0,0.022222222222222223,0.28888888888888886,0.08888888888888889,0.0,0.0,0.11221945137157108,0.022414266117969824
0.09090909090909091,0.0,0.09090909090909091,0.0,0.36363636363636365,0.0,0.36363636363636365,0.09090909090909091,0.0,0.0,0.03492063492063492,0.021028466483011946
0.045454545454545456,0.045454545454545456,0.5,0.18181818181818182,0.0,0.0,0.0,0.0,0.18181818181818182,0.045454545454545456,0.05913978494623656,0.024701561065197435
0.0,0.18604651162790697,0.5348837209302325,0.023255813953488372,0.13953488372093023,0.0,0.09302325581395349,0.0,0.0,0.023255813953488372,0.1184573002754821,0.027768763896400452
0.10344827586206896,0.034482758620689655,0.6896551724137931,0.0,0.0,0.0,0.10344827586206896,0.034482758620689655,0.0,0.034482758620689655,0.07571801566579635,0.04451050336900517
0.14893617021276595,0.0,0.46808510638297873,0.02127659574468085,0.02127659574468085,0.0,0.3191489361702128,0.02127659574468085,0.0,0.0,0.06385869565217392,0.027166641517026316
0.047619047619047616,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.0,0.0,0.38095238095238093,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.05263157894736842,0.01433610481229529
0.023809523809523808,0.23809523809523808,0.11904761904761904,0.16666666666666666,0.023809523809523808,0.0,0.35714285714285715,0.047619047619047616,0.0,0.023809523809523808,0.0875,0.014462081128747797
0.20833333333333334,0.08333333333333333,0.5,0.041666666666666664,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.06091370558375635,0.023996913580246918
0.0,0.13157894736842105,0.34210526315789475,0.0,0.05263157894736842,0.0,0.3684210526315789,0.07894736842105263,0.0,0.02631578947368421,0.1144578313253012,0.01997537703908895
0.023255813953488372,0.2558139534883721,0.3023255813953488,0.0,0.0,0.0,0.37209302325581395,0.046511627906976744,0.0,0.0,0.09930715935334873,0.021999879814914972
0.3125,0.25,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.1875,0.05161290322580645,0.014062500000000002
0.48484848484848486,0.06060606060606061,0.022727272727272728,0.0,0.0,0.0,0.07575757575757576,0.3560606060606061,0.0,0.0,0.20465116279069767,0.030198449137843086
0.18181818181818182,0.0,0.5454545454545454,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.06303724928366762,0.030211202938475665
0.2222222222222222,0.047619047619047616,0.09523809523809523,0.0,0.14285714285714285,0.0,0.12698412698412698,0.31746031746031744,0.015873015873015872,0.031746031746031744,0.2603305785123967,0.011032725847540661
0.016129032258064516,0.016129032258064516,0.14516129032258066,0.0,0.24193548387096775,0.0,0.1774193548387097,0.4032258064516129,0.0,0.0,0.1546134663341646,0.01935483870967742
0.09090909090909091,0.05454545454545454,0.2,0.0,0.43636363636363634,0.0,0.16363636363636364,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.22267206477732793,0.018824609733700638
0.024390243902439025,0.36585365853658536,0.2926829268292683,0.0,0.0,0.0,0.3170731707317073,0.0,0.0,0.0,0.07564575645756458,0.024515830524158906
0.0,0.037037037037037035,0.37037037037037035,0.0,0.3333333333333333,0.0,0.25925925925925924,0.0,0.0,0.0,0.048561151079136694,0.024096936442615458
0.042105263157894736,0.08421052631578947,0.12631578947368421,0.021052631578947368,0.2736842105263158,0.0,0.3894736842105263,0.010526315789473684,0.042105263157894736,0.010526315789473684,0.1623931623931624,0.017094490612496155
