care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,moral_nonmoral_ratio,f_var
0.018974053775090146,0.02891980702182453,0.030449614605643674,0.02320509930576921,0.018601451136818728,0.09622792675261115,0.07782678016234344,0.05476918535963976,0.07110641152261166,0.071582857641518,1.2229299363057324,0.0008146092399883897
0.04815354201546207,0.05934353803506979,0.0507576980825576,0.0432523368303312,0.024015989422290322,0.06852302682605584,0.07560005480353649,0.04989760645518554,0.05076655554288244,0.05526823876981541,1.715151515151515,0.00019704181450823203
0.02609355580768732,0.03642480960954044,0.037113667408201385,0.03732811582666327,0.023094162073150112,0.05928134004453871,0.06274322608348677,0.051775202139669636,0.0610670447890193,0.04650842677462107,1.4591194968553458,0.00020551860384400146
0.02500601820599568,0.030101011428087816,0.04693617113877701,0.046285503259077314,0.02229945414318697,0.06389688540386507,0.05371849429604734,0.04201684961112333,0.05204816543639041,0.047123996387589656,1.616,0.0001773716476483183
0.039710072645334125,0.04468360346231786,0.05334234458405507,0.057195023376810226,0.036839701077832604,0.06127331330178831,0.06377277071087556,0.05015097385639243,0.05586699313519069,0.0463383377655736,1.483739837398374,8.072156807614782e-05
0.019868240947616113,0.03062617455739962,0.0383509453890792,0.037259595478527106,0.023631021385925835,0.05810205323762686,0.06043529205580988,0.04381126588459918,0.0585653538617363,0.04357020809509456,1.8650306748466257,0.00020759307845206212
0.022057829885398166,0.02541666276217691,0.031664957793955256,0.02658016441676273,0.022217237613211344,0.08830112296781736,0.0705722471152463,0.06120097289510435,0.07257204604252021,0.06274268623287393,0.9251870324189526,0.0006334861899846222
0.037079658078753894,0.046924114438515414,0.0505255467690663,0.04877079395030333,0.03942677446477304,0.0699097658519909,0.06700735153303637,0.05613421781158297,0.06917094364720247,0.053599518804267346,1.811965811965812,0.0001383483849806126
0.024520759481940074,0.045535762422448146,0.04262222955409981,0.031612843138360845,0.02489083393186092,0.061313001184154885,0.05673603854125155,0.042066231024945264,0.052668592367907,0.050446309413949286,0.9976851851851852,0.00016432535536952284
0.0370777849608434,0.039956526290023865,0.05562715009162961,0.04442421129110787,0.03175345501223701,0.05235545959631566,0.05985165797969439,0.038659628138168256,0.058159753227770845,0.04515999412204963,2.174757281553398,9.422775484693466e-05
0.023651504739940016,0.03555532418264911,0.04861273595064004,0.051055440255018486,0.032290191419627516,0.0705172376408611,0.07241810328661222,0.04795772209022162,0.06511298635057804,0.04886226253431826,2.5454545454545454,0.00026393226993995904
0.029449204684089413,0.04169916372609603,0.03740573346457142,0.044107930209357944,0.030611168254449223,0.0736749039261991,0.08207865438518025,0.06096956651512212,0.059815308583732386,0.058674201065913784,2.7394957983193278,0.0003230866526508337
0.01189044096625051,0.017829939305595396,0.022454245175827555,0.02106300868761244,0.02010072901166181,0.11236237739274993,0.08024432062982786,0.06900239057235479,0.08189113353812619,0.07011181313022885,1.463768115942029,0.0012843233654816516
0.032767671537856945,0.05042973208362447,0.06284223150648915,0.060852305097691635,0.03865778292857462,0.0846811445760945,0.06829309806408673,0.05310128889009532,0.06288232808325382,0.0603566848063403,2.4854368932038833,0.00021869619974862966
0.03301001663979811,0.03051043577752826,0.04360387854145625,0.04176880143388475,0.02912469349995498,0.06110292608568728,0.060397682435571295,0.05432571875208396,0.05919938585208977,0.04705222897855374,1.5384615384615385,0.00015523621782996468
0.03479319935365774,0.045755774383375004,0.050582937744378,0.058225516447535965,0.04147708998941809,0.06520061743674835,0.056958295151355635,0.04775877844364813,0.05323729802424042,0.042368279725010394,1.5467289719626167,8.242172958783504e-05
0.02381802187177197,0.0315863083831191,0.04572100497550654,0.04410829803356082,0.0372356012158629,0.06743468808110521,0.05461067565621048,0.0406598943418732,0.049073831822138404,0.04814389395643468,0.6775510204081633,0.00014726815144437965
0.036556706624355284,0.04707045442540935,0.04551508620636648,0.02862131829446067,0.03126285962239895,0.06958386212817158,0.04924177283849391,0.04545613502446038,0.051744454857676314,0.05098106357827872,1.3557692307692308,0.00013699985938943644
0.027828484012346846,0.028086870143382237,0.03148272453077007,0.026527013135538475,0.018670607808697226,0.08435789571159896,0.07051349579439127,0.05958829656623502,0.07362138805200624,0.05922748363333314,1.9252873563218391,0.000571455476292673
